0.19231,0.14767,0.37273,0.44535,0.10398,0.35358,0.78554,0.043084,0.49085,0.84472,0.50507,0.54587,-1
0.066757,0.11465,0.50915,0.68075,0.087886,0.1244,0.85074,0.47498,0.24128,0.16134,0.31447,0.54289,1
0.33008,0.57587,0.5559,0.63327,0.076538,0.14393,0.7977,0.57443,0.50775,0.51064,0.69701,0.52053,1
0.42497,0.46801,0.56315,0.62858,0.098635,0.13438,0.66925,0.25412,0.26703,0.52569,0.4618,0.66572,1
0.30888,0.35039,0.35258,0.46524,0.13527,0.34131,0.9646,0.056925,0.070396,0.76592,0.59458,0.63644,1
0.25702,0.30721,0.61138,0.57905,0.13271,0.37129,0.57522,0.52934,0.22797,0.74047,0.53697,0.79364,-1
0.2301,0.22728,0.55559,0.63646,0.1387,0.37609,0.73523,0.56971,0.37277,0.94579,0.88981,0.8028,1
0.63484,0.70209,0.27163,0.17127,0.20745,0.27113,0.73596,0.63089,0.67183,0.92914,0.53504,0.77001,-1
0.44397,0.26542,0.17008,0.17951,0.10571,0.13408,0.80293,0.45797,0.56109,0.54292,0.9319,0.57786,-1
0.14253,0.12668,0.51422,0.49045,0.12124,0.49232,0.67669,0.43066,0.31694,0.77202,0.57624,0.70128,-1
0.089152,0.11187,0.43399,0.75271,0.1107,0.26296,0.83994,0.69611,0.19395,0.70332,0.91435,0.45228,1
0.19662,0.1966,0.46848,0.3518,0.14544,0.24276,0.77713,0.25153,0.29566,0.55223,0.51971,0.65833,1
0.079082,0.11765,0.35618,0.45955,0.17073,0.19322,0.69563,0.25593,0.45333,0.32904,0.56366,0.7086,1
0.077699,0.1134,0.081326,0.36102,0.17244,0.23311,0.56287,0.23128,0.34047,0.80218,0.5766,0.6186,1
0.78396,0.66803,0.39454,0.42218,0.10617,0.1537,0.57042,0.52595,0.36896,0.80995,0.64742,0.50007,1
0.045234,0.06836,0.3663,0.54072,0.14155,0.12817,0.86068,0.32123,0.33987,0.4735,0.14467,0.61877,1
0.14115,0.2353,0.18711,0.44213,0.1276,0.12129,0.68299,0.16418,0.71735,0.66831,0.30705,0.44877,1
0.18879,0.25025,0.35281,0.27685,0.19127,0.35169,0.9249,0.49362,0.37755,0.58144,0.64826,0.4583,1
0.53786,0.55029,0.43281,0.75575,0.068691,0.14956,0.77977,0.71642,0.14542,0.62194,0.82125,0.73825,-1
0.71737,0.75514,0.25666,0.002099,0.16889,0.12886,0.76333,0.14279,0.93619,0.63213,0.24637,0.8236,-1
0.23847,0.36994,0.30106,0.41918,0.19032,0.50314,0.62779,0.48897,0.5044,0.55879,0.42738,0.58832,-1
0.30388,0.47453,0.56318,0.62816,0.069704,0.21204,0.40674,0.3769,0.52883,0.70089,0.7715,0.85622,-1
0.10039,0.24884,0.032996,0.21954,0.2675,0.60697,0.74868,0.29246,0.42484,0.76612,0.69013,0.34158,1
0.55313,0.61167,0.52034,0.66732,0.12094,0.24227,0.60894,0.34015,0.5028,0.76688,0.69576,0.54099,1
0.58459,0.50803,0.50681,0.68257,0.060687,0.11831,0.71851,0.41089,0.33006,0.56283,0.69658,0.74687,1
0.16224,0.1641,0.42471,0.67062,0.4709,0.31874,0.5959,0.35608,0.55696,0.87701,0.73365,0.75455,-1
0.16099,0.13788,0.70059,0.40288,0.067832,0.1763,0.73647,0.44672,0.24455,0.65395,0.73067,0.67273,-1
0.10577,0.15402,0.48671,0.5188,0.16306,0.54988,0.33564,0.29855,0.62246,0.66297,0.1674,0.78012,1
0.20537,0.20546,0.56606,0.3483,0.10217,0.32662,0.45342,0.38696,0.67414,0.87372,0.47751,0.78659,1
0.30306,0.34364,0.22108,0.40488,0.17282,0.22878,0.69846,0.50178,0.58515,0.47553,0.12908,0.71911,1
0.094599,0.14729,0.52832,0.66031,0.15526,0.60782,0.37636,0.52007,0.27919,0.78728,0.91747,0.73846,1
0.29399,0.29381,1,0.20202,0.021914,0.053739,0.83161,0.3595,0.13238,0.24953,0.44109,0,1
0.45657,0.43117,0.23708,0.20926,0.14682,0.42871,0.64924,0.30815,0.50726,0.70321,0.49723,0.75214,-1
0.50928,0.57931,0.59005,0.51031,0.084535,0.32572,0.56494,0.25046,0.10354,0.39768,0.50388,0.76649,-1
0.053738,0.11201,0.9082,0.29224,0.032485,0.01145,0.49258,0.19845,0.54981,0.69423,0.18699,0.66678,1
0.17583,0.16327,0.43959,0.37863,0.094431,0.15358,0.85978,0.40318,0.58374,0.63627,0.3882,0.73528,1
0.2708,0.23466,0.54082,0.37309,0.064347,0.13877,0.8149,0.26052,0.41407,0.76394,0.39458,0.75222,-1
0.44422,0.41282,0.6873,0.5076,0.11814,0.35024,0.82912,0.4789,0.52977,0.73418,0.3991,0.65553,1
0.0088248,0.023764,0.29029,0.70813,0.12331,0.16389,0.6914,0.29634,0.58913,0.86555,0.5102,0.78747,1
0.010274,0.016453,0.37537,0.81091,0.071931,0.21743,0.44539,0.41075,0.1635,0.47004,0.76864,0.5904,1
0.098539,0.32065,0.57763,0.61479,0.09527,0.32468,0.41499,0.25606,0.24755,0.80302,0.25043,0.93886,1
0.40034,0.43102,0.49794,0.68994,0.11235,0.38777,0.52681,0.47396,0.38694,0.4831,0.4762,0.55159,-1
0.52198,0.45917,0.46394,0.72479,0.094439,0.28562,0.57394,0.26195,0.21073,0.45597,0.46727,0.87089,1
0.1966,0.21537,0.49667,0.50819,0.11238,0.23854,0.49744,0.3652,0.28751,0.6932,0.095916,0.72407,1
0.28551,0.37269,0.28571,0.43575,0.12903,0.43334,0.4169,0.5809,0.36019,0.74087,0.89028,0.89577,1
0.19641,0.18785,0.38052,0.71314,0.064025,0.097758,0.62132,0.24752,0.1784,0.40606,0.6508,0.90466,1
0.17049,0.17218,0.36581,0.54465,0.1158,0.17274,0.71663,0.43247,0.37831,0.6751,0.82974,0.78888,-1
0.17375,0.15917,0.35168,0.37037,0.13023,0.18347,0.80356,0.25359,0.67948,0.71497,0.72961,0.81465,-1
0.29014,0.24153,0.11631,0.13906,0.19221,0.47566,0.54364,0.38195,0.40243,0.41244,0.46368,0.59587,-1
0.34409,0.26317,0.47283,0.43977,0.1393,0.38559,0.5517,0.53294,0.32498,0.96761,0.40556,0.45377,-1
0.16412,0.21597,0.40971,0.40942,0.19748,0.41835,0.56036,0.39691,0.40931,0.74828,0.48992,0.62518,-1
0.71925,0.62733,0.62589,0.47229,0.10204,0.21347,0.59529,0.54161,0.55273,0.58114,0.5628,0.70999,-1
0.17718,0.21713,0.33845,0.47844,0.17462,0.35848,0.42626,0.51713,0.37225,0.49183,0.5972,0.65223,1
0.38412,0.46519,0.1601,0.096387,0.25155,0.35477,0.48618,0.43573,0.44893,0.73437,0.61327,0.66897,1
0.30906,0.38142,0.48719,0.42428,0.15254,0.33659,0.36227,0.37797,0.51203,0.63225,0.58564,0.85136,1
0.20218,0.32116,0.06473,0.1886,0.2181,0.3075,0.70887,0,0.68335,0.89115,0.5835,0.55318,-1
0.0059866,0.025135,0.49063,0.60556,0.086128,0.069491,0.69456,0.27789,0.63947,0.74217,0.47265,0.70586,1
0.45902,0.36041,0.42398,0.30364,0.1105,0.1359,0.43698,0.37891,0.34534,0.79269,0.50671,0.63878,-1
0.16434,0.18455,0.41568,0.30852,0.14301,0.2517,0.45647,0.34537,0.69812,0.71135,0.50166,0.63457,1
0.66561,1,0.43259,0.38403,0.17689,0.81336,0.59352,0.47476,0.22778,0.82639,0.45707,0.79896,-1
0.72941,0.83899,0.50899,0.4048,0.16157,0.76346,0.6598,0.19944,0.58753,0.81898,0.18688,0.3058,-1
0.2093,0.36231,0.50244,0.40919,0.15999,0.30945,0.66062,0.44698,0.42356,0.51376,0.84157,0.7841,1
0.4409,0.54152,0.61088,0.58287,0.092902,0.49104,0.58292,0.33694,0.3723,0.63639,0.87958,0.51296,-1
0.33061,0.24006,0.48695,0.60844,0.089811,0.21216,0.82627,0.77205,0.5801,0.66351,0.81068,0.68168,-1
0.30229,0.24437,0.16127,0.19012,0.20067,0.38587,0.79113,0.66247,0.86262,0.60141,0.42347,0.72373,-1
0.1894,0.51304,0.56693,0.62544,0.16054,0.39184,0.65654,0.48801,0.40298,0.90173,0.45912,0.58378,1
0.0896,0.14383,0.55416,0.63721,0.13226,0.54914,0.56132,0.34918,0.25357,0.46331,0.43621,0.4487,1
0.51795,0.5889,0.72226,0.47278,0.1142,0.36173,0.3477,0.40664,0.42148,0.77564,0.91133,0.77956,-1
0.12065,0.14427,0.48639,0.70358,0.11724,0.27228,0.4081,0.50662,0.47714,0.55092,0.66553,0.71421,-1
0.45207,0.48016,0.54846,0.5474,0.12373,0.28035,0.77738,0.73159,0.14763,0.64441,0.75074,0.80555,-1
0.086365,0.141,0.58047,0.61117,0.15576,0.19166,0.64855,0.4774,0.54672,0.70616,0.39457,0.67547,1
0.30569,0.4143,0.34035,0.65852,0.15227,0.29203,0.68923,0.69249,0.65499,0.7549,0.43918,0.65033,-1
0.21739,0.25448,0.5855,0.60349,0.0816,0.17224,0.64174,0.44675,0.81882,0.89891,0.45062,0.60257,1
0.3206,0.34268,0.088431,0.26185,0.15562,0.15487,0.69506,0.38756,0.16832,0.76815,0.46068,0.53995,1
0.29783,0.3221,0.41585,0.30872,0.1124,0.20523,0.53356,0.51562,0.19944,0.79185,0.79323,0.82389,1
0.12599,0.16006,0.43227,0.47716,0.17289,0.3671,0.7437,0.5086,0.42458,0.71038,0.59082,0.79049,1
0.28186,0.34347,0.25495,0.37339,0.19453,0.22824,0.76586,0.18428,0.58587,0.76681,0.567,0.70176,1
0.089583,0.083258,0.35499,0.55378,0.090906,0.19539,0.6842,0.51554,0.57335,0.63638,0.69862,0.7286,-1
0.072406,0.10205,0.45121,0,0.93253,0.53059,0.53075,0.26672,0.43743,0.76959,0.71337,0.82846,-1
0.35983,0.49432,0.26299,0.45912,0.12206,0.31075,0.46042,0.2356,0.72015,0.70298,0.31072,0.86116,-1
0.2312,0.39193,0.30126,0.33025,0.18769,0.48534,0.52717,0.43276,0.70163,0.8636,0.71413,0.36284,1
0.31764,0.48432,0.4308,0.38925,0.14249,0.27223,0.55537,0.25756,0.033879,0.5595,0.71078,0.5207,1
0.25951,0.20677,0.33175,0.30138,0.15449,0.38283,0.61048,0.48486,0.21524,0.52815,0.5536,0.71284,-1
0.35098,0.24479,0.2986,0.4246,0.13867,0.35169,0.68782,0.35562,0.54611,0.74987,0.57055,0.73617,-1
0.24203,0.4392,0.36749,0.35779,0.23073,0.69906,0.33229,0.4134,0.57047,0.55049,0.28651,0.57389,1
0.35435,0.30272,0.31308,0.31561,0.19433,0.39399,0.73463,0.49646,0.51118,0.76253,0.48377,0.75343,1
0.22024,0.18249,0.1281,0.21937,0.14805,0.2037,0.76195,0.28987,0.3564,0.59912,0.49916,0.68281,1
0.15926,0.216,0.51956,0.57563,0.14823,0.35801,0.68618,0.29495,0.35576,0.85972,0.58072,0.72152,1
0.12631,0.16695,0.55607,0.6348,0.12751,0.40594,0.61295,0.47647,0.43261,0.85188,0.2854,0.73373,-1
0.16171,0.28123,0.61138,0.39412,0.10976,0.31569,0.71584,0.20033,0.61805,0.82604,0.57328,0.69976,1
0.8379,0.37374,0.43717,0.29027,0.13201,0.21245,0.58444,0.4949,0.19305,0.44413,0.78823,0.60919,-1
0.47638,0.26455,0.32222,0.5837,0.04125,0.061753,0.4176,0.58733,0.14717,0.75,0.23296,0.64425,-1
0.56799,0.35141,0.54073,0.28177,0.058488,0.046013,0.56269,0.5033,0.33436,0.63666,0.24883,0.66948,-1
0.086172,0.10002,0.067579,0.27815,1,0.61778,0.82491,0.64846,0.51148,0.6088,0.22991,0.8778,1
0.35906,0.4028,0.34833,0.3746,0.14074,0.2852,0.51252,0.36128,0.30052,0.51109,0.83597,0.5102,-1
0.3586,0.34022,0.91287,0.19359,0.055906,0.27147,0.51672,0.55689,0.3946,0.45213,0.85418,0.69554,-1
0.19111,0.27381,0.91941,0.27913,0.12203,0.11333,0.70433,0.23866,0.035483,0.59918,0.75051,0.39531,1
0.29125,0.25235,0.55716,0.63105,0.062756,0.14686,0.73682,0.28131,0.071225,0.61775,0.66426,0.4946,-1
0.014502,0.017792,0.39773,0.049716,0.069017,0.16569,1,0.66572,0.30394,0.55866,0.16933,0.60803,1
0.020493,0.030565,0.47162,0.25627,0.1259,0.15673,0.78991,0.55622,0.4119,0.62783,0.66187,0.30007,1
0.2537,0.26763,0.54341,0.64846,0.083511,0.21261,0.77993,0.50926,0.19301,0.68372,0.63052,0.81703,-1
0.46131,0.75236,0.36416,0.5435,0.14171,0.25445,0.77385,0.57747,0.46178,0.67656,0.26253,0.52639,1
0.51862,0.6313,0.22587,0.49456,0.20846,0.24475,0.72094,0.63629,0.87322,0.62633,0.53038,0.6918,-1
0.075613,0.10419,0.18289,0.44608,0.19332,0.23059,0.67796,0.5264,0.37536,0.84651,0.69099,0.6134,1
0.19147,0.19899,0.3333,0.20501,0.18837,0.26672,0.43403,0.43113,0.50185,0.75026,0.5771,0.29794,1
0.21263,0.20067,0.13677,0.21434,0.22365,0.1913,0.48918,0.4845,0.683,0.73466,0.096918,0.29498,1
0.66047,0.50471,0.43726,0.10269,0.099763,0.093902,0.62993,0.56712,0.48867,0.63323,0.3553,0.73117,-1
0.13105,0.23886,0.31807,0.40252,0.15341,0.58959,0.5094,0.43309,0.2598,0.74839,0.45824,0.49577,1
0.12189,0.20176,0.63889,0.55385,0.1129,0.38409,0.78321,0.4026,0.22251,0.46679,0.69038,0.37207,1
0.13197,0.26571,0.48999,0.60797,0.14027,0.39037,0.74905,0.39996,0.29422,0.62967,0.66572,0.59929,1
0.28254,0.29516,0.53386,0.47041,0.13973,0.54134,0.51318,0.29821,0.72981,0.7661,0.49883,0.64747,-1
0.42433,0.288,0.26634,0.17705,0.091713,0.16426,0.55609,0.26042,0.50942,0.62296,0.5049,0.81463,-1
0.048458,0.065967,0.42015,0.30682,0.18209,0.47451,0.5301,0.14638,0.2808,0.74367,0.25139,0.4734,1
0.090979,0.11096,0.41275,0.40498,0.45607,0.43466,0.68043,0.38888,0.13344,0.79278,0.23645,0.66811,1
0.19433,0.36127,0.29269,0.24654,0.1964,0.25336,0.56385,0.45797,0.23975,0.75305,0.41193,0.60758,1
0.30604,0.33641,0.51768,0.58044,0.15571,0.22988,0.42205,0.63283,0.47862,0.64582,0.5555,0.81175,1
0.45162,0.4208,0.47149,0.53432,0.13585,0.35539,0.62183,0.46564,0.39266,0.65174,0.2835,0.70315,-1
0.38822,0.40228,0.40349,0.32352,0.085259,0.12522,0.71211,0.31058,0.52769,0.70522,0.43383,0.68791,-1
0.22519,0.26142,0.6494,0.44861,0.13102,0.24125,0.6073,0.23609,0.29682,0.75762,0.8536,0.75548,-1
0.20121,0.26558,0.58204,0.51511,0.18179,0.36928,0.6231,0.16707,0.36513,0.7591,0.85991,0.7519,-1
0.33188,0.33403,0.33612,0.56952,0.6605,0.35987,0.79395,0.34718,0.42544,0.71619,0.40065,0.60467,-1
0.075422,0.2124,0.035954,0.49585,0.14454,0.27595,0.64159,0.54858,0.15474,0.74253,0.12259,0.59125,1
0.13728,0.23564,0.22131,0.31357,0.1341,0.43022,0.51859,0.55671,0.30958,0.433,0.25062,0.60397,1
0.24269,0.28482,0.66512,0.43639,0.075346,0.33398,0.5078,0.68252,0.44085,0.53466,0.27575,0.67508,1
0.16354,0.33589,0.13377,0.49316,0.087404,0.12271,0.67527,0.22931,0.23668,0.77933,0.43073,0.52433,1
0.12838,0.36782,0.2275,0.3095,0.10893,0.11822,0.67777,0.27955,0.39096,0.66944,0.42154,0.543,1
0.15658,0.16231,0.50888,0.68017,0,0,0.54729,0.28005,0.205,0.30326,0.38385,0.4531,-1
0.38885,0.42821,0.55855,0.44794,0.18189,0.25299,0.62973,0.63166,0.188,0.68423,0.83327,0.69185,-1
0.42352,0.62067,0.34132,0.29035,0.1449,0.23462,0.98091,0.74003,0.29111,0.99181,0.57121,0.575,-1
0.33464,0.44549,0.67167,0.52337,0.10423,0.31904,0.67185,0.38984,0.42748,1,0.56413,0.50292,-1
0.16989,0.29788,0.23106,0.85902,0.1274,0.29022,0.67496,0.38354,0.40753,0.57743,0.071244,0.81013,1
0.20293,0.27557,0.6111,0.58017,0.13417,0.28424,0.72547,0.37994,0.53398,0.74208,0.4715,0.72422,1
0.147,0.18865,0.54185,0.55521,0.088129,0.21871,0.55133,0.35402,0.29941,0.76344,0.62477,0.5254,1
0.16468,0.19122,0.2882,0.43247,0.12482,0.29137,0.51429,0.31724,0.5565,0.78866,0.31743,0.58814,-1
0.37289,0.43602,0.40812,0.59524,0.08399,0.11324,0.55632,0.50807,0.54054,0.54658,0.40682,0.65115,1
0.35851,0.26208,0.18803,0.16308,0.14082,0.15211,0.60331,0.58991,0.63689,0.75809,0.3947,0.73674,1
0.29962,0.37822,0.38637,0.52137,0.13773,0.39489,0.54178,0.44354,0.5405,0.793,0.24301,0.62642,-1
0.32998,0.34591,0.36002,0.45803,0.12375,0.36907,0.54009,0.4006,0.15207,0.82338,0.23989,0.85592,-1
0.14266,0.17544,0.51333,0.40027,0.1213,0.30554,0.83383,0.30405,0.45453,0.6626,0.44316,0.68174,1
0.36237,0.36759,0.45192,0.55237,0.069402,0.2897,0.72866,0.40816,0.33343,0.67373,0.45936,0.69068,1
0.21044,0.22562,0.65003,0.54096,0.16368,0.43348,0.69887,0.65661,0.41123,0.68334,0.95469,0.78562,-1
0.20878,0.21905,0.52303,0.66668,0.17476,0.39155,0.63175,0.5074,0.16645,0.56875,0.93311,0.7774,1
0.14052,0.16217,0.44768,0.46368,0.10515,0.37859,0.67339,0.66423,0.40966,0.51558,0.322,0.6744,-1
0.13851,0.15405,0.46983,0.34774,0.077577,0.16518,0.69127,0.62207,0.27803,0.56057,0.14885,0.7622,-1
0.18644,0.2059,0.53699,0.47,0.058161,0.12691,0.79838,0.39807,0.39406,0.51525,0.7934,0.76176,1
0.3431,0.364,0.68449,0.51059,0.051349,0.12096,0.89227,0.38607,0.23257,0.49937,0.7803,0.46759,1
0.11809,0.20271,0.052526,0.47818,0.17171,0.22761,0.71264,0.45023,0.45477,0.61382,0.62008,0.59702,-1
0.2658,0.30505,0.32807,0.30425,0.18124,0.34108,0.57235,0.41761,0.75385,0.78758,0.59906,0.57804,-1
0.469,0.37291,0.12839,0.31172,0.22033,0.30949,0.92328,0.59991,0.56156,0.49135,0.47425,0.60206,1
0.32152,0.29914,0.38883,0.52185,0.24487,0.40587,0.71254,0.61587,0.31209,0.71462,0.47219,0.68976,1
0.046938,0.052212,0.24746,0.29025,0.72305,0.30349,0.757,0.053384,0.42115,0.58082,0.16554,0.43561,1
0.18204,0.30464,0.41618,0.39934,0.17915,0.32306,0.47941,0.32322,0.46108,0.51543,0.63753,0.66813,1
0.3893,0.36608,0.57747,0.61363,0.093083,0.22322,0.50963,0.41579,0.46562,0.70375,0.59681,0.79362,1
0.51807,0.49799,0.23751,0.3897,0.18918,0.20817,0.44316,0.37103,0.54827,0.78196,0.40306,0.80649,1
0.057766,0.06899,0.47771,0.71156,0.080859,0.15881,0.79227,0.46584,0,0.38955,0.23451,0.67761,1
0.48316,0.53081,0.41898,0.12325,0.14904,0.20458,0.58616,0.27895,0.78904,0.77531,0.78774,0.56269,-1
0.75087,0.41017,0.55189,0.45558,0.030914,0.10923,0.66717,0.26022,0.18156,0,0.24893,0.49584,1
0.12393,0.19389,0.49085,0.51321,0.14655,0.41783,0.46632,0.33046,0.41903,0.90804,0.67705,0.79452,-1
0.14497,0.30145,0.28375,0.25214,0.18913,0.41301,0.65323,0.70784,0.33701,0.84183,0.66408,0.73729,1
0.70549,0.67357,0.13876,0.21055,0.21103,0.22948,0.47696,0.25567,0.52405,0.18442,0.31036,0.41171,-1
0.50114,0.55239,0.55785,0.44816,0.11659,0.23811,0.53886,0.36359,0.57045,0.82934,0.33005,0.63983,1
0.38174,0.36889,0.43963,0.37868,0.10733,0.12294,0.52775,0.69847,0.52885,0.90941,0.35635,0.88491,1
0.39626,0.33076,0.62307,0.56725,0.070177,0.21216,0.35209,0.44484,0.50884,0.2412,0.36469,0.65072,-1
0.045995,0.055725,0.25108,0.65501,0.17921,0.32868,0.84787,0.47644,0.22759,0.6995,0.82987,0.64476,-1
0.1213,0.11803,0.17689,0.26597,0.16518,0.34472,0.76765,0.84446,0.4708,0.67733,0.7694,0.73908,-1
0.2649,0.44712,0.18221,1,0.13531,0.13993,0.74086,0.5237,0.36287,0.64238,0.89815,0.85259,1
0.57728,0.60169,0.25777,0.18784,0.19791,0.17993,0.683,0.64088,0.22735,0.61734,0.87785,0.64886,1
0.61369,0.6766,0.49068,0.42115,0.1481,0.12983,0.82921,0.44316,0.77623,0.79478,0.91391,0.6082,1
0.19888,0.21517,0.46155,0.63349,0.13391,0.23221,0.45434,0.53035,0.27145,0.55956,0.51162,0.55114,1
0.18523,0.1971,0.34532,0.37679,0.21935,0.38114,0.43088,0.45105,0.71651,0.5841,0.00063538,0.66341,1
0,0,0.45815,0.63519,0.47515,0.24167,0.5912,0.33123,0.38209,0.45046,0.33741,0.32605,1
0.098171,0.12072,0.30301,0.14162,0.12634,0.14261,0.60892,0.19269,0.54838,0.82648,0.53517,0.75518,1
0.68153,0.62926,0.81459,0.38219,0.48103,0.35593,0.6532,0.67363,0.38643,0.72114,0.57873,0.64335,-1
0.77467,0.56317,0.42285,0.67061,0.093668,0.37593,0.63356,0.50845,0.41784,0.73857,0.57726,0.57659,-1
0.57067,0.37485,0.57673,0.33751,0.10127,0.28148,0.68324,0.52007,0.4023,0.73085,0.56085,0.64668,-1
0.13895,0.1648,0.49021,0.60431,0.5898,0.45521,0.62966,0.16459,0.37436,0.78204,0.34353,0.55111,1
0.20341,0.18771,0.12323,0.13219,0.18807,0.35619,0.71568,0.2595,0.62059,0.80498,0.0015879,0.67512,1
0.2933,0.29768,0.60068,0.59128,0.13335,0.6792,0.77697,0.31324,0.30345,0.57443,0.33391,0.80678,1
0.30156,0.25651,0.45864,0.36097,0.11688,0.30663,0.72679,0.34232,0.47184,0.77865,0.6135,0.81706,-1
0.29034,0.22991,0.23759,0.29785,0.12566,0.26268,0.76622,0.39161,0.68295,0.88306,0.6044,0.71914,-1
0.36357,0.2785,0.21431,0.32104,0.16718,0.49203,0.62352,0.38709,0.47057,0.70968,0.60584,0.83351,-1
0.051994,0.096353,0.68568,0.50707,0.1291,0.10012,0.79701,0.29495,0.18681,0.7432,0.42312,0.7096,1
0.37685,0.64771,0.18269,0.26179,0.29867,0.5505,0.58889,0.47892,0.51242,0.75311,0.63759,0.62288,1
0.42802,0.60651,0.1951,0.24917,0.21956,0.35861,0.66908,0.35639,0.81704,0.80065,0.64133,0.81516,1
0.16515,0.18866,0.64443,0.54983,0.11016,0.25965,0.49733,0.58337,0.22893,0.70912,0.19637,0.61173,-1
0.19246,0.19703,0.53385,0.56578,0.13152,0.25882,0.51459,0.42248,0.26778,0.69627,0.96856,0.64951,-1
0.21727,0.23621,0.40356,0.41147,0.14374,0.24659,0.50944,0.46606,0.41565,0.84482,0.97643,0.63027,-1
0.24188,0.2317,0.56508,0.62531,0.10686,0.43053,0.51857,0.24869,0.58574,0.72744,0.18484,0.76929,1
0.26255,0.238,0.54699,0.45904,0.12346,0.28951,0.38808,0.53047,0.51507,0.828,0.1868,0.71593,1
0.0048943,0.0068881,0.46811,0.53372,0.60206,0.84607,0.84908,0.53285,0.62696,0.76358,0.91131,0.72888,1
0.033193,0.043587,0.5396,0.46764,0.1433,0.38858,0.71942,0.55351,0.58518,0.82244,0.88968,0.62583,1
0.1076,0.13246,0.51232,0.4907,0.14893,0.59702,0.92357,0.078316,0.69503,0.75016,0.87595,0.80448,1
0.25295,0.31659,0.57304,0.6183,0.14634,0.66758,0.70342,0.35199,0.19649,0.54023,0.89211,0.8466,-1
0.47034,0.4469,0.31478,0.49975,0.10239,0.26801,0.68972,0.18628,0.17597,0.63671,0.92112,0.67515,-1
0.59689,0.53497,0.17479,0.17403,0.25174,0.29072,0.64858,0.2015,0.12027,0.69713,0.91427,0.71603,-1
0.57679,0.53905,0.47366,0.4377,0.11984,0.27995,0.51909,0.36385,0.3118,0.72681,0.89814,0.54105,-1
0.14288,0.15395,0.26668,0.26991,0.16039,0.50929,0.4586,0.67558,0.9697,0.80926,0.27111,0.4644,1
